gvkey,company_name,date,year,quarter,cds_spread,cds_spread_lead_4q,future_cds_change_abs,future_cds_change_pct,distress_flag
14790,Meritage Homes Corporation,2022-12-31,2022,4,249.9849,249.9816333333333,-0.0032666666667182653,-1.306745594121191e-05,0.0
14790,Meritage Homes Corporation,2023-03-31,2023,1,249.96086666666667,249.9383,-0.022566666666676838,-9.02807986210515e-05,0.0
14790,Meritage Homes Corporation,2023-06-30,2023,2,249.95586666666668,249.9844,0.028533333333314204,0.00011415348522851582,0.0
14790,Meritage Homes Corporation,2023-09-30,2023,3,249.9478333333333,249.956,0.008166666666681976,3.267348453383397e-05,0.0
14790,Meritage Homes Corporation,2023-12-31,2023,4,249.9816333333333,250.003975,0.022341666666704896,8.937323262030943e-05,0.0
14790,Meritage Homes Corporation,2024-03-31,2024,1,249.9383,,,,
14790,Meritage Homes Corporation,2024-06-30,2024,2,249.9844,,,,
14790,Meritage Homes Corporation,2024-09-30,2024,3,249.956,,,,
14790,Meritage Homes Corporation,2024-12-31,2024,4,250.003975,,,,
14790,Meritage Homes Corporation,2025-03-31,2025,1,,,,,
14790,Meritage Homes Corporation,2025-06-30,2025,2,,,,,
14790,Meritage Homes Corporation,2025-09-30,2025,3,,,,,
14822,W. R. Berkley Corporation,2010-03-31,2010,1,176.91073333333335,224.65456666666668,47.74383333333333,0.2698752779650452,1.0
14822,W. R. Berkley Corporation,2010-06-30,2010,2,182.1513,204.79496666666668,22.64366666666669,0.12431240768891955,0.0
14822,W. R. Berkley Corporation,2010-09-30,2010,3,186.7094,194.7076,7.9982000000000255,0.042837693228086136,0.0
14822,W. R. Berkley Corporation,2010-12-31,2010,4,211.8358333333333,198.23533333333333,-13.600499999999982,-0.06420301884714177,0.0
14822,W. R. Berkley Corporation,2011-03-31,2011,1,224.65456666666668,194.8418333333333,-29.81273333333337,-0.13270477326894625,0.0
14822,W. R. Berkley Corporation,2011-06-30,2011,2,204.79496666666668,197.1064333333333,-7.688533333333368,-0.03754258934423698,0.0
14822,W. R. Berkley Corporation,2011-09-30,2011,3,194.7076,193.29616666666664,-1.4114333333333775,-0.0072489894248266495,0.0
14822,W. R. Berkley Corporation,2011-12-31,2011,4,198.23533333333333,194.02053333333333,-4.214799999999997,-0.021261598167834173,0.0
14822,W. R. Berkley Corporation,2012-03-31,2012,1,194.8418333333333,192.33416666666668,-2.507666666666637,-0.012870268277431715,0.0
14822,W. R. Berkley Corporation,2012-06-30,2012,2,197.1064333333333,196.7285666666667,-0.3778666666666197,-0.001917069170581544,0.0
14822,W. R. Berkley Corporation,2012-09-30,2012,3,193.29616666666664,195.797475,2.5013083333333554,0.012940289383217752,0.0
14822,W. R. Berkley Corporation,2012-12-31,2012,4,194.02053333333333,196.26266666666663,2.2421333333332996,0.011556165189388715,0.0
14822,W. R. Berkley Corporation,2013-03-31,2013,1,192.33416666666668,197.7759,5.441733333333332,0.028293118314045424,0.0
14822,W. R. Berkley Corporation,2013-06-30,2013,2,196.7285666666667,193.2295,-3.4990666666666925,-0.017786266254841615,0.0
14822,W. R. Berkley Corporation,2013-09-30,2013,3,195.797475,184.2018,-11.595675,-0.059222801519784665,0.0
14822,W. R. Berkley Corporation,2013-12-31,2013,4,196.26266666666663,180.72766666666664,-15.534999999999997,-0.07915412678247519,0.0
14822,W. R. Berkley Corporation,2014-03-31,2014,1,197.7759,161.29963333333333,-36.476266666666675,-0.1844323128685885,0.0
14822,W. R. Berkley Corporation,2014-06-30,2014,2,193.2295,146.6417,-46.587800000000016,-0.24110086710362555,0.0
14822,W. R. Berkley Corporation,2014-09-30,2014,3,184.2018,150.18156666666667,-34.02023333333332,-0.18469001569655305,0.0
14822,W. R. Berkley Corporation,2014-12-31,2014,4,180.72766666666664,156.0926,-24.63506666666663,-0.13631043393097886,0.0
14822,W. R. Berkley Corporation,2015-03-31,2015,1,161.29963333333333,175.23503333333335,13.935400000000016,0.08639449273391621,0.0
14822,W. R. Berkley Corporation,2015-06-30,2015,2,146.6417,182.7766333333333,36.13493333333332,0.24641649226197818,0.0
14822,W. R. Berkley Corporation,2015-09-30,2015,3,150.18156666666667,182.9326333333333,32.751066666666645,0.21807647498683247,0.0
14822,W. R. Berkley Corporation,2015-12-31,2015,4,156.0926,182.93680000000003,26.84420000000003,0.17197612186612324,0.0
14822,W. R. Berkley Corporation,2016-03-31,2016,1,175.23503333333335,182.83126666666664,7.596233333333288,0.04334882807870774,0.0
14822,W. R. Berkley Corporation,2016-06-30,2016,2,182.7766333333333,182.9350333333333,0.15840000000000032,0.0008666315661429388,0.0
14822,W. R. Berkley Corporation,2016-09-30,2016,3,182.9326333333333,182.82270000000003,-0.10993333333328792,-0.0006009498214185292,0.0
14822,W. R. Berkley Corporation,2016-12-31,2016,4,182.93680000000003,182.8099,-0.12690000000003465,-0.0006936821896963029,0.0
14822,W. R. Berkley Corporation,2017-03-31,2017,1,182.83126666666664,182.8417333333333,0.010466666666673063,5.724768447705188e-05,0.0
14822,W. R. Berkley Corporation,2017-06-30,2017,2,182.9350333333333,182.72826666666663,-0.20676666666668098,-0.001130273752922564,0.0
14822,W. R. Berkley Corporation,2017-09-30,2017,3,182.82270000000003,182.60606666666664,-0.21663333333339096,-0.0011849367356099158,0.0
14822,W. R. Berkley Corporation,2017-12-31,2017,4,182.8099,182.5906,-0.21930000000000405,-0.001199606804664321,0.0
14822,W. R. Berkley Corporation,2018-03-31,2018,1,182.8417333333333,182.51036666666667,-0.3313666666666393,-0.0018123141835596941,0.0
14822,W. R. Berkley Corporation,2018-06-30,2018,2,182.72826666666663,182.5146,-0.21366666666662582,-0.0011693137058887398,0.0
14822,W. R. Berkley Corporation,2018-09-30,2018,3,182.60606666666664,180.9773,-1.6287666666666212,-0.00891956492135505,0.0
14822,W. R. Berkley Corporation,2018-12-31,2018,4,182.5906,182.3657,-0.224899999999991,-0.0012317172954138438,0.0
14822,W. R. Berkley Corporation,2019-03-31,2019,1,182.51036666666667,182.31216666666668,-0.19819999999998572,-0.0010859657104408445,0.0
14822,W. R. Berkley Corporation,2019-06-30,2019,2,182.5146,182.2896333333333,-0.2249666666666883,-0.0012325954562905559,0.0
14822,W. R. Berkley Corporation,2019-09-30,2019,3,180.9773,182.22726666666665,1.2499666666666371,0.006906759392844501,0.0
14822,W. R. Berkley Corporation,2019-12-31,2019,4,182.3657,182.22516666666664,-0.14053333333336582,-0.0007706127486329162,0.0
14822,W. R. Berkley Corporation,2020-03-31,2020,1,182.31216666666668,182.16706666666664,-0.14510000000004197,-0.0007958876396073875,0.0
14822,W. R. Berkley Corporation,2020-06-30,2020,2,182.2896333333333,182.15746666666664,-0.1321666666666772,-0.0007250366586946738,0.0
14822,W. R. Berkley Corporation,2020-09-30,2020,3,182.22726666666665,182.07846666666669,-0.14879999999996585,-0.0008165627610063068,0.0
14822,W. R. Berkley Corporation,2020-12-31,2020,4,182.22516666666664,182.1125,-0.11266666666662672,-0.0006182826923831052,0.0
14822,W. R. Berkley Corporation,2021-03-31,2021,1,182.16706666666664,182.0071,-0.15996666666663373,-0.0008781316491160518,0.0
14822,W. R. Berkley Corporation,2021-06-30,2021,2,182.15746666666664,182.0778666666667,-0.07959999999994238,-0.0004369845576827433,0.0
14822,W. R. Berkley Corporation,2021-09-30,2021,3,182.07846666666669,181.98296666666667,-0.09550000000001546,-0.000524499144508112,0.0
14822,W. R. Berkley Corporation,2021-12-31,2021,4,182.1125,182.0092,-0.1033000000000186,-0.0005672317935343186,0.0
14822,W. R. Berkley Corporation,2022-03-31,2022,1,182.0071,181.91323333333327,-0.0938666666667416,-0.0005157307965828893,0.0
14822,W. R. Berkley Corporation,2022-06-30,2022,2,182.0778666666667,182.0022333333333,-0.07563333333339983,-0.0004153900455779349,0.0
14822,W. R. Berkley Corporation,2022-09-30,2022,3,181.98296666666667,181.8983,-0.08466666666666356,-0.00046524500736239355,0.0
14822,W. R. Berkley Corporation,2022-12-31,2022,4,182.0092,181.9826,-0.026600000000001955,-0.00014614645853067843,0.0
14822,W. R. Berkley Corporation,2023-03-31,2023,1,181.91323333333327,81.6458,-100.26743333333327,-0.5511827341862795,0.0
14822,W. R. Berkley Corporation,2023-06-30,2023,2,182.0022333333333,74.16483333333333,-107.83739999999996,-0.5925059161361939,0.0
14822,W. R. Berkley Corporation,2023-09-30,2023,3,181.8983,95.50613333333337,-86.39216666666664,-0.4749476309930694,0.0
14822,W. R. Berkley Corporation,2023-12-31,2023,4,181.9826,109.70555,-72.27704999999999,-0.3971646190350066,0.0
14822,W. R. Berkley Corporation,2024-03-31,2024,1,81.6458,,,,
14822,W. R. Berkley Corporation,2024-06-30,2024,2,74.16483333333333,,,,
14822,W. R. Berkley Corporation,2024-09-30,2024,3,95.50613333333337,,,,
14822,W. R. Berkley Corporation,2024-12-31,2024,4,109.70555,,,,
14822,W. R. Berkley Corporation,2025-03-31,2025,1,,,,,
14822,W. R. Berkley Corporation,2025-06-30,2025,2,,,,,
14822,W. R. Berkley Corporation,2025-09-30,2025,3,,,,,
14894,Vodafone Group Public Limited Company,2010-03-31,2010,1,69.63086666666666,66.78943333333332,-2.8414333333333417,-0.040807094171837706,0.0
14894,Vodafone Group Public Limited Company,2010-06-30,2010,2,90.06166666666667,74.00096666666667,-16.060699999999997,-0.17833003312545104,0.0
14894,Vodafone Group Public Limited Company,2010-09-30,2010,3,95.33636666666666,86.32846666666667,-9.007899999999992,-0.09448545518306928,0.0
14894,Vodafone Group Public Limited Company,2010-12-31,2010,4,77.61526666666667,107.45196666666668,29.836700000000008,0.3844179280880309,1.0
14894,Vodafone Group Public Limited Company,2011-03-31,2011,1,66.78943333333332,88.7718,21.982366666666678,0.3291294081948095,1.0
14894,Vodafone Group Public Limited Company,2011-06-30,2011,2,74.00096666666667,84.98696666666666,10.98599999999999,0.1484575201495114,0.0
14894,Vodafone Group Public Limited Company,2011-09-30,2011,3,86.32846666666667,81.05523333333333,-5.273233333333337,-0.06108336608936261,0.0
14894,Vodafone Group Public Limited Company,2011-12-31,2011,4,107.45196666666668,69.71333333333332,-37.738633333333354,-0.35121398429499834,0.0
14894,Vodafone Group Public Limited Company,2012-03-31,2012,1,88.7718,77.4531,-11.318699999999993,-0.12750332875980877,0.0
14894,Vodafone Group Public Limited Company,2012-06-30,2012,2,84.98696666666666,73.10333333333334,-11.883633333333322,-0.1398288914104083,0.0
14894,Vodafone Group Public Limited Company,2012-09-30,2012,3,81.05523333333333,76.453325,-4.601908333333327,-0.05677496867362453,0.0
14894,Vodafone Group Public Limited Company,2012-12-31,2012,4,69.71333333333332,58.0613,-11.652033333333321,-0.16714210576647207,0.0
14894,Vodafone Group Public Limited Company,2013-03-31,2013,1,77.4531,61.48503333333334,-15.968066666666665,-0.2061643325659872,0.0
14894,Vodafone Group Public Limited Company,2013-06-30,2013,2,73.10333333333334,61.761,-11.342333333333336,-0.15515480370252158,0.0
14894,Vodafone Group Public Limited Company,2013-09-30,2013,3,76.453325,61.80396666666667,-14.649358333333339,-0.19161178841251625,0.0
14894,Vodafone Group Public Limited Company,2013-12-31,2013,4,58.0613,64.66633333333333,6.605033333333324,0.11375965287262468,0.0
14894,Vodafone Group Public Limited Company,2014-03-31,2014,1,61.48503333333334,62.1294,0.6443666666666559,0.010480057206333505,0.0
14894,Vodafone Group Public Limited Company,2014-06-30,2014,2,61.761,76.3442,14.583199999999998,0.23612311976813843,0.0
14894,Vodafone Group Public Limited Company,2014-09-30,2014,3,61.80396666666667,93.3375,31.533533333333338,0.510218599777037,1.0
14894,Vodafone Group Public Limited Company,2014-12-31,2014,4,64.66633333333333,89.83996666666667,25.173633333333342,0.38928499631441416,1.0
14894,Vodafone Group Public Limited Company,2015-03-31,2015,1,62.1294,104.70390000000002,42.57450000000002,0.685255289766198,1.0
14894,Vodafone Group Public Limited Company,2015-06-30,2015,2,76.3442,98.6345,22.290300000000002,0.29197109931075316,1.0
14894,Vodafone Group Public Limited Company,2015-09-30,2015,3,93.3375,85.72293333333334,-7.614566666666661,-0.08158100084817636,0.0
14894,Vodafone Group Public Limited Company,2015-12-31,2015,4,89.83996666666667,88.1452,-1.6947666666666663,-0.018864284232815456,0.0
14894,Vodafone Group Public Limited Company,2016-03-31,2016,1,104.70390000000002,83.67413333333333,-21.02976666666669,-0.2008498887497666,0.0
14894,Vodafone Group Public Limited Company,2016-06-30,2016,2,98.6345,73.3721,-25.2624,-0.25612133685475164,0.0
14894,Vodafone Group Public Limited Company,2016-09-30,2016,3,85.72293333333334,61.2259,-24.49703333333334,-0.2857698912154197,0.0
14894,Vodafone Group Public Limited Company,2016-12-31,2016,4,88.1452,56.57333333333333,-31.571866666666672,-0.35818021476684686,0.0
14894,Vodafone Group Public Limited Company,2017-03-31,2017,1,83.67413333333333,59.80526666666666,-23.86886666666667,-0.28525980151572133,0.0
14894,Vodafone Group Public Limited Company,2017-06-30,2017,2,73.3721,76.16993333333333,2.7978333333333296,0.03813211470481736,0.0
14894,Vodafone Group Public Limited Company,2017-09-30,2017,3,61.2259,73.63086666666668,12.404966666666674,0.20260978877675417,0.0
14894,Vodafone Group Public Limited Company,2017-12-31,2017,4,56.57333333333333,82.8987,26.325366666666675,0.46533172283761504,1.0
14894,Vodafone Group Public Limited Company,2018-03-31,2018,1,59.80526666666666,92.63526666666668,32.83000000000002,0.5489483089003313,1.0
14894,Vodafone Group Public Limited Company,2018-06-30,2018,2,76.16993333333333,81.84153333333333,5.671599999999998,0.07445982623064741,0.0
14894,Vodafone Group Public Limited Company,2018-09-30,2018,3,73.63086666666668,60.7065,-12.924366666666678,-0.17552919382541574,0.0
14894,Vodafone Group Public Limited Company,2018-12-31,2018,4,82.8987,57.69413333333333,-25.204566666666672,-0.3040405539129886,0.0
14894,Vodafone Group Public Limited Company,2019-03-31,2019,1,92.63526666666668,65.6234,-27.011866666666677,-0.2915937702631612,0.0
14894,Vodafone Group Public Limited Company,2019-06-30,2019,2,81.84153333333333,80.46983333333333,-1.3717000000000041,-0.016760438668874778,0.0
14894,Vodafone Group Public Limited Company,2019-09-30,2019,3,60.7065,55.5195,-5.186999999999998,-0.08544389809987395,0.0
14894,Vodafone Group Public Limited Company,2019-12-31,2019,4,57.69413333333333,60.4005,2.7063666666666677,0.046908871150388505,0.0
14894,Vodafone Group Public Limited Company,2020-03-31,2020,1,65.6234,52.88216666666667,-12.741233333333334,-0.19415686071330246,0.0
14894,Vodafone Group Public Limited Company,2020-06-30,2020,2,80.46983333333333,52.14196666666667,-28.327866666666658,-0.352030885279991,0.0
14894,Vodafone Group Public Limited Company,2020-09-30,2020,3,55.5195,50.6097,-4.909800000000004,-0.08843379353200234,0.0
14894,Vodafone Group Public Limited Company,2020-12-31,2020,4,60.4005,60.52773333333334,0.12723333333333642,0.002106494703410343,0.0
14894,Vodafone Group Public Limited Company,2021-03-31,2021,1,52.88216666666667,70.4807,17.59853333333333,0.332787675744501,1.0
14894,Vodafone Group Public Limited Company,2021-06-30,2021,2,52.14196666666667,77.29396666666666,25.151999999999994,0.4823753611134728,1.0
14894,Vodafone Group Public Limited Company,2021-09-30,2021,3,50.6097,75.71253333333333,25.10283333333333,0.4960083409570365,1.0
14894,Vodafone Group Public Limited Company,2021-12-31,2021,4,60.52773333333334,95.2006,34.67286666666666,0.5728426418303013,1.0
14894,Vodafone Group Public Limited Company,2022-03-31,2022,1,70.4807,77.77966666666667,7.298966666666672,0.10355979249165619,0.0
14894,Vodafone Group Public Limited Company,2022-06-30,2022,2,77.29396666666666,85.4787,8.184733333333341,0.1058909729478671,0.0
14894,Vodafone Group Public Limited Company,2022-09-30,2022,3,75.71253333333333,77.2432,1.5306666666666757,0.020216820112566248,0.0
14894,Vodafone Group Public Limited Company,2022-12-31,2022,4,95.2006,74.40296666666667,-20.797633333333323,-0.21846115815796668,0.0
14894,Vodafone Group Public Limited Company,2023-03-31,2023,1,77.77966666666667,60.93323333333333,-16.846433333333344,-0.21659173991488792,0.0
14894,Vodafone Group Public Limited Company,2023-06-30,2023,2,85.4787,62.3811,-23.0976,-0.2702146850618926,0.0
14894,Vodafone Group Public Limited Company,2023-09-30,2023,3,77.2432,56.5885,-20.6547,-0.26739829525446895,0.0
14894,Vodafone Group Public Limited Company,2023-12-31,2023,4,74.40296666666667,56.63215,-17.77081666666667,-0.23884553886516174,0.0
14894,Vodafone Group Public Limited Company,2024-03-31,2024,1,60.93323333333333,,,,
14894,Vodafone Group Public Limited Company,2024-06-30,2024,2,62.3811,,,,
14894,Vodafone Group Public Limited Company,2024-09-30,2024,3,56.5885,,,,
14894,Vodafone Group Public Limited Company,2024-12-31,2024,4,56.63215,,,,
14894,Vodafone Group Public Limited Company,2025-03-31,2025,1,,,,,
14894,Vodafone Group Public Limited Company,2025-06-30,2025,2,,,,,
14934,Devon Energy Corporation,2010-03-31,2010,1,55.38433333333333,48.91956666666667,-6.464766666666662,-0.11672554813936545,0.0
14934,Devon Energy Corporation,2010-06-30,2010,2,77.59663333333333,48.84106666666667,-28.75556666666666,-0.37057750357725994,0.0
14934,Devon Energy Corporation,2010-09-30,2010,3,63.351400000000005,68.81086666666667,5.459466666666664,0.08617752199109513,0.0
14934,Devon Energy Corporation,2010-12-31,2010,4,47.68423333333334,80.21593333333334,32.5317,0.682231792898701,1.0
14934,Devon Energy Corporation,2011-03-31,2011,1,48.91956666666667,63.65416666666667,14.7346,0.3012005421143687,1.0
14934,Devon Energy Corporation,2011-06-30,2011,2,48.84106666666667,78.3182,29.477133333333335,0.603531727398801,1.0
14934,Devon Energy Corporation,2011-09-30,2011,3,68.81086666666667,80.91579999999999,12.104933333333321,0.17591601326534648,0.0
14934,Devon Energy Corporation,2011-12-31,2011,4,80.21593333333334,77.4521,-2.763833333333338,-0.03445491710291976,0.0
14934,Devon Energy Corporation,2012-03-31,2012,1,63.65416666666667,101.71143333333332,38.05726666666665,0.5978754991163183,1.0
14934,Devon Energy Corporation,2012-06-30,2012,2,78.3182,102.239,23.9208,0.305430921548248,1.0
14934,Devon Energy Corporation,2012-09-30,2012,3,80.91579999999999,97.908825,16.993025000000003,0.2100087374777238,0.0
14934,Devon Energy Corporation,2012-12-31,2012,4,77.4521,71.18606666666666,-6.26603333333334,-0.08090204569447877,0.0
14934,Devon Energy Corporation,2013-03-31,2013,1,101.71143333333332,77.36656666666666,-24.34486666666666,-0.23935231142483815,0.0
14934,Devon Energy Corporation,2013-06-30,2013,2,102.239,51.11666666666667,-51.12233333333334,-0.5000277128427835,0.0
14934,Devon Energy Corporation,2013-09-30,2013,3,97.908825,59.4338,-38.475024999999995,-0.3929678964077038,0.0
14934,Devon Energy Corporation,2013-12-31,2013,4,71.18606666666666,98.89406666666667,27.708000000000013,0.38923347359174243,1.0
14934,Devon Energy Corporation,2014-03-31,2014,1,77.36656666666666,98.30986666666666,20.943300000000008,0.2707022025448548,1.0
14934,Devon Energy Corporation,2014-06-30,2014,2,51.11666666666667,87.14223333333332,36.025566666666656,0.704771437887186,1.0
