iqt,date,cds_spread
IQT46199166,2022-09-13,95.2037
IQT46199166,2022-10-13,105.4792
IQT46199166,2022-11-12,103.5779
IQT46199166,2022-12-12,94.7041
IQT46199166,2023-01-11,91.4464
IQT46199166,2023-02-10,79.6386
IQT46199166,2023-03-12,85.1867
IQT46199166,2023-04-11,102.6968
IQT46199166,2023-05-11,96.9044
IQT46199166,2023-06-10,106.0854
IQT46199166,2023-07-10,106.7484
IQT46199166,2023-08-09,95.6162
IQT46199166,2023-09-08,89.6557
IQT46199166,2023-10-08,93.3372
IQT46199166,2023-11-07,101.0042
IQT46199166,2023-12-07,87.2363
IQT46199166,2024-01-06,82.8224
IQT46199166,2024-02-05,74.9764
IQT46199166,2024-03-06,82.2375
IQT46199166,2024-04-05,70.0494
IQT46199166,2024-05-05,73.247
IQT46199166,2024-06-04,71.133
IQT46199166,2024-07-04,67.3118
IQT46199166,2024-08-03,71.4088
IQT46199166,2024-09-02,68.5676
IQT46199166,2024-10-02,66.3753
IQT46199166,2024-11-01,69.1219
IQT46199166,2024-12-01,59.2922
IQT46199166,2024-12-31,56.2693
IQT46199229,2013-03-04,76.9152
IQT46199229,2013-04-03,82.0591
IQT46199229,2013-05-03,81.7595
IQT46199229,2013-06-02,92.1967
IQT46199229,2013-07-02,125.0804
IQT46199229,2013-08-01,124.7078
IQT46199229,2013-08-31,117.9447
IQT46199229,2013-09-30,99.0048
IQT46199229,2013-10-30,91.9163
IQT46199229,2013-11-29,76.873
IQT46199229,2013-12-29,86.6414
IQT46199229,2014-01-28,102.086
IQT46199229,2014-02-27,98.3153
IQT46199229,2014-03-29,96.7162
IQT46199229,2014-04-28,93.8417
IQT46199229,2014-05-28,81.6115
IQT46199229,2014-06-27,80.3981
IQT46199229,2014-07-27,79.5991
IQT46199229,2014-08-26,74.3153
IQT46199229,2014-09-25,82.9073
IQT46199229,2014-10-25,87.7333
IQT46199229,2014-11-24,83.9813
IQT46199229,2014-12-24,87.2419
IQT46199229,2015-01-23,93.8568
IQT46199229,2015-02-22,93.5239
IQT46199229,2015-03-24,96.2185
IQT46199229,2015-04-23,94.7197
IQT46199229,2015-05-23,91.6877
IQT46199229,2015-06-22,94.4076
IQT46199229,2015-07-22,98.2735
IQT46199229,2015-08-21,110.2686
IQT46199229,2015-09-20,115.8102
IQT46199229,2015-10-20,114.2873
IQT46199229,2015-11-19,104.5599
IQT46199229,2015-12-19,120.5722
IQT46199229,2016-01-18,135.675
IQT46199229,2016-02-17,148.961
IQT46199229,2016-03-18,122.2519
IQT46199229,2016-04-17,131.6871
IQT46199229,2016-05-17,138.665
IQT46199229,2016-06-16,143.428
IQT46199229,2016-07-16,120.0846
IQT46199229,2016-08-15,115.9196
IQT46199229,2016-09-14,110.3599
IQT46199229,2016-10-14,116.2645
IQT46199229,2016-11-13,126.4998
IQT46199229,2016-12-13,122.5384
IQT46199229,2017-01-12,122.0939
IQT46199229,2017-02-11,110.3289
IQT46199229,2017-03-13,96.4018
IQT46199229,2017-04-12,93.5975
IQT46199229,2017-05-12,86.5469
IQT46199229,2017-06-11,78.6543
IQT46199229,2017-07-11,77.7577
IQT46199229,2017-08-10,70.3408
IQT46199229,2017-09-09,65.7882
IQT46199229,2017-10-09,63.6296
IQT46199229,2017-11-08,63.3704
IQT46199229,2017-12-08,60.6327
IQT46199229,2018-01-07,52.5916
IQT46199229,2018-02-06,61.4965
IQT46199229,2018-03-08,60.6793
IQT46199229,2018-04-07,65.5319
IQT46199229,2018-05-07,63.867
IQT46199229,2018-06-06,61.2344
IQT46199229,2018-07-06,77.1894
IQT46199229,2018-08-05,66.7268
IQT46199229,2018-09-04,68.5104
IQT46199229,2018-10-04,63.4286
IQT46199229,2018-11-03,71.3038
IQT46199229,2018-12-03,72.4484
IQT46199229,2019-01-02,75.7919
IQT46199229,2019-02-01,65.5028
IQT46199229,2019-03-03,60.2951
IQT46199229,2019-04-02,58.3223
IQT46199229,2019-05-02,57.8076
IQT46199229,2019-06-01,74.5746
IQT46199229,2019-07-01,60.1588
IQT46199229,2019-07-31,55.8976
IQT46199229,2019-08-30,64.9006
IQT46199229,2019-09-29,66.0758
IQT46199229,2019-10-29,62.6703
IQT46199229,2019-11-28,60.0892
IQT46199229,2019-12-28,52.2183
IQT46199229,2020-01-27,52.5907
IQT46199229,2020-02-26,49.7104
IQT46199229,2020-03-27,93.6627
IQT46199229,2020-04-26,82.1895
IQT46199229,2020-05-26,71.1064
IQT46199229,2020-06-25,64.7483
IQT46199229,2020-07-25,58.1337
IQT46199229,2020-08-24,46.5333
IQT46199229,2020-09-23,52.6067
IQT46199229,2020-10-23,45.4638
IQT46199229,2020-11-22,40.6219
IQT46199229,2020-12-22,43.5404
IQT46199229,2021-01-21,48.0697
IQT46199229,2021-02-20,45.7499
IQT46199229,2021-03-22,47.0243
IQT46199229,2021-04-21,50.8119
IQT46199229,2021-05-21,52.4785
IQT46199229,2021-06-20,49.8503
IQT46199229,2021-07-20,51.4684
IQT46199229,2021-08-19,48.7471
IQT46199229,2021-09-18,47.4387
IQT46199229,2021-10-18,61.3239
IQT46199229,2021-11-17,64.0302
IQT46199229,2021-12-17,54.6718
IQT46199229,2022-01-16,59.9003
IQT46199229,2022-02-15,66.3617
IQT46199229,2022-03-17,70.1431
IQT46199229,2022-04-16,78.8512
IQT46199229,2022-05-16,92.4733
IQT46199229,2022-06-15,90.9333
IQT46199229,2022-07-15,98.3836
IQT46199229,2022-08-14,84.2674
IQT46199229,2022-09-13,80.6494
IQT46199229,2022-10-13,126.2491
IQT46199229,2022-11-12,95.5468
IQT46199229,2022-12-12,86.5238
IQT46199229,2023-01-11,72.2143
IQT46199229,2023-02-10,71.6923
IQT46199229,2023-03-12,84.6892
IQT46199229,2023-04-11,85.285
IQT46199229,2023-05-11,87.7302
IQT46199229,2023-06-10,76.1538
IQT46199229,2023-07-10,80.2347
IQT46199229,2023-08-09,70.9132
IQT46199229,2023-09-08,82.9169
IQT46199229,2023-10-08,100.8065
IQT46199229,2023-11-07,83.3704
IQT46199229,2023-12-07,72.271
IQT46199229,2024-01-06,76.5092
IQT46199229,2024-02-05,75.232
IQT46199229,2024-03-06,77.8887
IQT46199229,2024-04-05,84.1828
IQT46199229,2024-05-05,77.3272
IQT46199229,2024-06-04,73.0197
IQT46199229,2024-07-04,73.2263
IQT46199229,2024-08-03,80.4236
IQT46199229,2024-09-02,69.2034
IQT46199229,2024-10-02,75.6428
IQT46199229,2024-11-01,80.3523
IQT46199229,2024-12-01,79.7038
IQT46199229,2024-12-31,74.417
IQT46199319,2017-02-11,558.9529
IQT46199319,2017-03-13,525.2347
IQT46199319,2017-04-12,442.3362
IQT46199319,2017-05-12,443.3165
IQT46199319,2017-06-11,465.0082
IQT46199319,2017-07-11,421.8046
IQT46199319,2017-08-10,416.2205
IQT46199319,2017-09-09,417.0251
IQT46199319,2017-10-09,422.4551
IQT46199319,2017-11-08,414.3717
IQT46199319,2017-12-08,401.3582
IQT46199319,2018-01-07,365.8775
IQT46199319,2018-02-06,338.3415
IQT46199319,2018-03-08,324.6756
IQT46199319,2018-04-07,340.856
IQT46199319,2018-05-07,316.6244
IQT46199319,2018-06-06,302.0871
IQT46199319,2018-07-06,309.9896
IQT46199319,2018-08-05,304.7529
IQT46199319,2018-09-04,307.5871
IQT46199319,2018-10-04,306.1088
IQT46199319,2018-11-03,311.128
IQT46199319,2018-12-03,308.5988
IQT46199319,2019-01-02,305.0832
IQT46199319,2019-02-01,314.9412
IQT46199319,2019-03-03,314.3776
IQT46199319,2019-04-02,314.5101
IQT46199319,2019-05-02,314.4209
IQT46199319,2019-06-01,314.5125
IQT46199319,2019-07-01,305.6206
IQT46199319,2019-07-31,304.5781
IQT46199319,2019-08-30,300.5651
IQT46199319,2019-09-29,300.0994
IQT46199319,2019-10-29,299.9282
IQT46199319,2019-11-28,303.8887
IQT46199319,2019-12-28,306.2915
IQT46199319,2020-01-27,324.6951
IQT46199319,2020-02-26,329.9902
IQT46199319,2020-03-27,336.7721
IQT46199319,2020-04-26,338.6759
IQT46199319,2020-05-26,337.6232
IQT46199319,2020-06-25,332.4532
IQT46199319,2020-07-25,330.2145
IQT46199319,2020-08-24,329.5311
IQT46199319,2020-09-23,329.6448
IQT46199319,2020-10-23,329.9653
IQT46199319,2020-11-22,329.792
IQT46199319,2020-12-22,329.0291
IQT46199319,2021-01-21,326.7548
IQT46199319,2021-02-20,326.5263
IQT46199319,2021-03-22,329.4575
IQT46199319,2021-04-21,329.4345
IQT46199319,2021-05-21,329.994
IQT46199319,2021-06-20,330.0
IQT46199319,2021-07-20,330.0169
IQT46199319,2021-08-19,330.0
IQT46199319,2021-09-18,330.0891
IQT46199319,2021-10-18,330.0
IQT46199319,2021-11-17,330.0
IQT46199319,2021-12-17,330.0
IQT46199319,2022-01-16,330.0
IQT46199319,2022-02-15,331.5264
IQT46199319,2022-03-17,330.4774
IQT46199319,2022-04-16,332.451
IQT46199319,2022-05-16,331.5422
IQT46199319,2022-06-15,331.3453
IQT46199319,2022-07-15,324.9213
IQT46199319,2022-08-14,322.9885
IQT46199319,2022-09-13,322.9537
IQT46199319,2022-10-13,320.0426
IQT46199319,2022-11-12,319.9983
IQT46199319,2022-12-12,298.5855
IQT46199319,2023-01-11,310.1096
IQT46199319,2023-02-10,309.9752
IQT46199319,2023-03-12,310.2768
IQT46199319,2023-04-11,309.704
IQT46199319,2023-05-11,310.1426
IQT46199319,2023-06-10,310.2018
IQT46199319,2023-07-10,310.1468
IQT46199319,2023-08-09,310.2204
IQT46199319,2023-09-08,310.2001
IQT46199319,2023-10-08,310.1523
IQT46199319,2023-11-07,305.9918
IQT46199319,2023-12-07,305.1802
IQT46199319,2024-01-06,305.1515
IQT46199319,2024-02-05,305.0
IQT46199319,2024-03-06,305.0678
IQT46199319,2024-04-05,305.1572
IQT46199319,2024-05-05,305.189
IQT46199319,2024-06-04,305.1033
IQT46199319,2024-07-04,305.1034
IQT46199319,2024-08-03,305.2555
IQT46199319,2024-09-02,305.1017
IQT46199319,2024-10-02,304.9531
IQT46199319,2024-11-01,304.9787
IQT46199319,2024-12-01,305.0543
IQT46199319,2024-12-31,305.2284
IQT46199354,2010-01-19,88.7374
IQT46199354,2010-02-18,138.781
IQT46199354,2010-03-20,117.9011
IQT46199354,2010-04-19,109.7874
IQT46199354,2010-05-19,147.8477
IQT46199354,2010-06-18,115.0388
IQT46199354,2010-07-18,112.0808
IQT46199354,2010-08-17,112.6641
IQT46199354,2010-09-16,106.2847
IQT46199354,2010-10-16,125.458
IQT46199354,2010-11-15,120.9948
IQT46199354,2010-12-15,123.8531
IQT46199354,2011-01-14,117.5997
IQT46199354,2011-02-13,96.9149
IQT46199354,2011-03-15,97.1344
IQT46199354,2011-04-14,98.9844
IQT46199354,2011-05-14,101.3799
IQT46199354,2011-06-13,117.4554
IQT46199354,2011-07-13,127.2671
IQT46199354,2011-08-12,148.404
IQT46199354,2011-09-11,165.059
IQT46199354,2011-10-11,158.902
IQT46199354,2011-11-10,157.3976
IQT46199354,2011-12-10,137.1093
IQT46199354,2012-01-09,133.8214
IQT46199354,2012-02-08,117.7473
IQT46199354,2012-03-09,120.2286
IQT46199354,2012-04-08,115.6431
IQT46199354,2012-05-08,109.7501
IQT46199354,2012-06-07,122.7277
IQT46199354,2012-07-07,105.4532
IQT46199354,2012-08-06,106.381
IQT46199354,2012-09-05,110.147
IQT46199354,2012-10-05,96.3784
IQT46199354,2012-11-04,97.783
IQT46199354,2012-12-04,102.2592
IQT46199354,2013-01-03,89.7549
IQT46199354,2013-02-02,99.2088
IQT46199354,2013-03-04,97.7791
IQT46199354,2013-04-03,94.5018
IQT46199354,2013-05-03,83.3256
IQT46199354,2013-06-02,84.4604
IQT46199354,2013-07-02,102.0715
IQT46199354,2013-08-01,94.577
IQT46199354,2013-08-31,96.6269
IQT46199354,2013-09-30,88.3041
IQT46199354,2013-10-30,74.8605
IQT46199354,2013-11-29,70.9302
IQT46199354,2013-12-29,66.8132
IQT46199354,2014-01-28,68.38
IQT46199354,2014-02-27,59.6671
IQT46199354,2014-03-29,53.9084
IQT46199354,2014-04-28,49.3557
IQT46199354,2014-05-28,45.831
IQT46199354,2014-06-27,46.8902
IQT46199354,2014-07-27,51.5315
IQT46199354,2014-08-26,51.8207
IQT46199354,2014-09-25,55.3439
IQT46199354,2014-10-25,54.5638
IQT46199354,2014-11-24,50.3807
IQT46199354,2014-12-24,48.8354
IQT46199354,2015-01-23,48.0792
IQT46199354,2015-02-22,47.1921
IQT46199354,2015-03-24,46.5903
IQT46199354,2015-04-23,43.9403
IQT46199354,2015-05-23,46.2466
IQT46199354,2015-06-22,49.2748
IQT46199354,2015-07-22,50.9657
IQT46199354,2015-08-21,55.7507
IQT46199354,2015-09-20,52.3841
IQT46199354,2015-10-20,55.4317
IQT46199354,2015-11-19,52.9825
IQT46199354,2015-12-19,55.3158
IQT46199354,2016-01-18,74.5102
IQT46199354,2016-02-17,92.6509
IQT46199354,2016-03-18,83.3988
IQT46199354,2016-04-17,87.9105
IQT46199354,2016-05-17,85.5075
IQT46199354,2016-06-16,90.2969
IQT46199354,2016-07-16,80.8333
IQT46199354,2016-08-15,80.5284
IQT46199354,2016-09-14,79.9875
IQT46199354,2016-10-14,80.743
IQT46199354,2016-11-13,77.2097
IQT46199354,2016-12-13,77.3898
IQT46199354,2017-01-12,76.3644
IQT46199354,2017-02-11,72.8747
IQT46199354,2017-03-13,69.9038
IQT46199354,2017-04-12,71.5102
IQT46199354,2017-05-12,76.748
IQT46199354,2017-06-11,74.977
IQT46199354,2017-07-11,73.7968
IQT46199354,2017-08-10,70.4112
IQT46199354,2017-09-09,70.9937
IQT46199354,2017-10-09,72.9376
IQT46199354,2017-11-08,63.9067
IQT46199354,2017-12-08,62.7649
IQT46199354,2018-01-07,61.1199
IQT46199354,2018-02-06,62.2324
IQT46199354,2018-03-08,57.597
IQT46199354,2018-04-07,63.1914
IQT46199354,2018-05-07,60.6137
IQT46199354,2018-06-06,60.5516
IQT46199354,2018-07-06,59.801
IQT46199354,2018-08-05,57.9109
IQT46199354,2018-09-04,59.6661
IQT46199354,2018-10-04,63.726
IQT46199354,2018-11-03,77.3822
IQT46199354,2018-12-03,80.6055
IQT46199354,2019-01-02,89.9613
IQT46199354,2019-02-01,89.0452
IQT46199354,2019-03-03,85.4512
IQT46199354,2019-04-02,92.4129
IQT46199354,2019-05-02,80.8439
IQT46199354,2019-06-01,82.5469
IQT46199354,2019-07-01,76.848
IQT46199354,2019-07-31,77.7232
IQT46199354,2019-08-30,78.9215
IQT46199354,2019-09-29,75.7386
IQT46199354,2019-10-29,68.9381
IQT46199354,2019-11-28,65.6487
IQT46199354,2019-12-28,62.2527
IQT46199354,2020-01-27,59.6677
IQT46199354,2020-02-26,64.6922
IQT46199354,2020-03-27,99.1776
IQT46199354,2020-04-26,184.6887
IQT46199354,2020-05-26,170.1748
IQT46199354,2020-06-25,126.7264
IQT46199354,2020-07-25,114.9844
IQT46199354,2020-08-24,116.4348
IQT46199354,2020-09-23,129.5518
IQT46199354,2020-10-23,126.2566
IQT46199354,2020-11-22,113.5556
IQT46199354,2020-12-22,99.787
IQT46199354,2021-01-21,85.5182
IQT46199354,2021-02-20,79.5347
IQT46199354,2021-03-22,81.124
IQT46199354,2021-04-21,70.377
IQT46199354,2021-05-21,63.1381
IQT46199354,2021-06-20,58.0
IQT46199354,2021-07-20,61.0277
IQT46199354,2021-08-19,60.7051
IQT46199354,2021-09-18,57.1667
IQT46199354,2021-10-18,60.1661
IQT46199354,2021-11-17,59.875
IQT46199354,2021-12-17,62.5
IQT46199354,2022-01-16,64.876
IQT46199354,2022-02-15,76.2361
IQT46199354,2022-03-17,95.3338
IQT46199354,2022-04-16,96.405
IQT46199354,2022-05-16,130.509
IQT46199354,2022-06-15,149.1711
IQT46199354,2022-07-15,156.2226
IQT46199354,2022-08-14,148.1444
IQT46199354,2022-09-13,153.4862
IQT46199354,2022-10-13,172.214
IQT46199354,2022-11-12,160.9958
IQT46199354,2022-12-12,162.8379
IQT46199354,2023-01-11,153.0184
IQT46199354,2023-02-10,127.6667
IQT46199354,2023-03-12,143.3917
IQT46199354,2023-04-11,240.1346
IQT46199354,2023-05-11,259.8237
IQT46199354,2023-06-10,234.7685
IQT46199354,2023-07-10,213.6099
IQT46199354,2023-08-09,172.4558
IQT46199354,2023-09-08,149.4193
IQT46199354,2023-10-08,168.1998
IQT46199354,2023-11-07,171.0057
IQT46199354,2023-12-07,167.4709
IQT46199354,2024-01-06,166.9037
IQT46199354,2024-02-05,164.5186
IQT46199354,2024-03-06,142.3515
IQT46199354,2024-04-05,67.2779
IQT46199354,2024-05-05,84.2084
IQT46199354,2024-06-04,82.5656
IQT46199354,2024-07-04,84.2694
IQT46199354,2024-08-03,97.0152
IQT46199354,2024-09-02,81.667
IQT46199354,2024-10-02,92.3731
IQT46199354,2024-11-01,78.3551
IQT46199354,2024-12-01,67.8817
IQT46199354,2024-12-31,65.9122
IQT46199514,2010-01-19,329.2641
IQT46199514,2010-02-18,481.9768
IQT46199514,2010-03-20,390.9492
IQT46199514,2010-04-19,424.5051
IQT46199514,2010-05-19,466.5224
IQT46199514,2010-06-18,521.9374
IQT46199514,2010-07-18,533.2829
IQT46199514,2010-08-17,477.269
IQT46199514,2010-09-16,473.3032
IQT46199514,2010-10-16,417.538
IQT46199514,2010-11-15,352.4944
IQT46199514,2010-12-15,332.627
IQT46199514,2011-01-14,286.5225
IQT46199514,2011-02-13,260.0879
IQT46199514,2011-03-15,309.2281
IQT46199514,2011-04-14,282.6852
IQT46199514,2011-05-14,263.6616
IQT46199514,2011-06-13,297.1213
IQT46199514,2011-07-13,307.3176
IQT46199514,2011-08-12,428.3112
IQT46199514,2011-09-11,573.2057
IQT46199514,2011-10-11,545.5446
IQT46199514,2011-11-10,426.6836
IQT46199514,2011-12-10,476.3108
IQT46199514,2012-01-09,501.479
IQT46199514,2012-02-08,320.0917
IQT46199514,2012-03-09,314.0736
IQT46199514,2012-04-08,341.3432
IQT46199514,2012-05-08,331.1364
IQT46199514,2012-06-07,309.4567
IQT46199514,2012-07-07,347.0473
IQT46199514,2012-08-06,261.398
IQT46199514,2012-09-05,237.4074
IQT46199514,2012-10-05,208.5471
IQT46199514,2012-11-04,214.6417
IQT46199514,2012-12-04,194.9553
IQT46199514,2013-01-03,189.3823
IQT46199514,2013-02-02,213.358
IQT46199514,2013-03-04,182.8258
IQT46199514,2013-04-03,179.7622
IQT46199514,2013-05-03,155.0813
IQT46199514,2013-06-02,147.5361
IQT46199514,2013-07-02,168.3588
IQT46199514,2013-08-01,130.3911
IQT46199514,2013-08-31,144.8788
IQT46199514,2013-09-30,132.6199
IQT46199514,2013-10-30,112.7164
IQT46199514,2013-11-29,92.5344
IQT46199514,2013-12-29,82.7026
IQT46199514,2014-01-28,91.017
IQT46199514,2014-02-27,87.3502
IQT46199514,2014-03-29,76.7687
IQT46199514,2014-04-28,74.2985
IQT46199514,2014-05-28,74.3424
IQT46199514,2014-06-27,66.4686
IQT46199514,2014-07-27,78.3895
IQT46199514,2014-08-26,68.8746
IQT46199514,2014-09-25,64.6273
IQT46199514,2014-10-25,74.2267
IQT46199514,2014-11-24,61.5098
IQT46199514,2014-12-24,55.7625
IQT46199514,2015-01-23,50.4227
IQT46199514,2015-02-22,42.4466
IQT46199514,2015-03-24,39.0758
IQT46199514,2015-04-23,45.9407
IQT46199514,2015-05-23,49.5156
IQT46199514,2015-06-22,61.6494
IQT46199514,2015-07-22,64.0086
IQT46199514,2015-08-21,77.9837
IQT46199514,2015-09-20,70.9733
IQT46199514,2015-10-20,77.0929
IQT46199514,2015-11-19,60.5819
IQT46199514,2015-12-19,62.5334
IQT46199514,2016-01-18,79.7352
IQT46199514,2016-02-17,94.7743
IQT46199514,2016-03-18,55.0497
IQT46199514,2016-04-17,64.7575
IQT46199514,2016-05-17,66.0872
IQT46199514,2016-06-16,74.6732
IQT46199514,2016-07-16,61.0805
IQT46199514,2016-08-15,51.9417
IQT46199514,2016-09-14,55.1639
IQT46199514,2016-10-14,65.7048
IQT46199514,2016-11-13,65.3108
IQT46199514,2016-12-13,59.4812
IQT46199514,2017-01-12,55.1857
IQT46199514,2017-02-11,54.8716
IQT46199514,2017-03-13,52.4912
IQT46199514,2017-04-12,56.0375
IQT46199514,2017-05-12,47.3563
IQT46199514,2017-06-11,43.6298
IQT46199514,2017-07-11,42.3754
IQT46199514,2017-08-10,43.8042
IQT46199514,2017-09-09,42.0137
IQT46199514,2017-10-09,41.2499
IQT46199514,2017-11-08,34.9744
IQT46199514,2017-12-08,34.0479
IQT46199514,2018-01-07,30.9284
IQT46199514,2018-02-06,32.6032
IQT46199514,2018-03-08,36.0129
IQT46199514,2018-04-07,41.9853
IQT46199514,2018-05-07,40.7574
IQT46199514,2018-06-06,47.106
IQT46199514,2018-07-06,61.1005
IQT46199514,2018-08-05,57.4062
IQT46199514,2018-09-04,65.1276
IQT46199514,2018-10-04,72.7229
IQT46199514,2018-11-03,77.2692
IQT46199514,2018-12-03,88.0657
IQT46199514,2019-01-02,95.9275
IQT46199514,2019-02-01,80.568
IQT46199514,2019-03-03,68.8877
IQT46199514,2019-04-02,77.8532
IQT46199514,2019-05-02,71.4846
IQT46199514,2019-06-01,85.4268
IQT46199514,2019-07-01,60.2833
IQT46199514,2019-07-31,61.6642
IQT46199514,2019-08-30,63.8323
IQT46199514,2019-09-29,73.153
IQT46199514,2019-10-29,70.1787
IQT46199514,2019-11-28,63.3154
IQT46199514,2019-12-28,60.2174
IQT46199514,2020-01-27,63.8101
IQT46199514,2020-02-26,66.8224
IQT46199514,2020-03-27,208.114
IQT46199514,2020-04-26,153.8004
IQT46199514,2020-05-26,128.6908
IQT46199514,2020-06-25,116.1748
IQT46199514,2020-07-25,89.6461
IQT46199514,2020-08-24,78.2266
IQT46199514,2020-09-23,85.9296
IQT46199514,2020-10-23,80.1266
IQT46199514,2020-11-22,68.6833
IQT46199514,2020-12-22,68.2282
IQT46199514,2021-01-21,68.3128
IQT46199514,2021-02-20,61.3516
IQT46199514,2021-03-22,77.9214
IQT46199514,2021-04-21,76.0241
IQT46199514,2021-05-21,80.5722
IQT46199514,2021-06-20,68.0919
IQT46199514,2021-07-20,69.5343
IQT46199514,2021-08-19,64.6869
IQT46199514,2021-09-18,65.293
IQT46199514,2021-10-18,79.3514
IQT46199514,2021-11-17,72.1868
IQT46199514,2021-12-17,81.3931
IQT46199514,2022-01-16,80.2297
IQT46199514,2022-02-15,97.2267
IQT46199514,2022-03-17,122.5843
IQT46199514,2022-04-16,132.3963
IQT46199514,2022-05-16,158.4659
IQT46199514,2022-06-15,169.9465
IQT46199514,2022-07-15,230.6348
IQT46199514,2022-08-14,159.218
IQT46199514,2022-09-13,195.2142
IQT46199514,2022-10-13,257.2664
IQT46199514,2022-11-12,182.0743
IQT46199514,2022-12-12,147.9656
IQT46199514,2023-01-11,131.5001
IQT46199514,2023-02-10,133.0988
IQT46199514,2023-03-12,122.801
IQT46199514,2023-04-11,134.2284
IQT46199514,2023-05-11,141.9097
IQT46199514,2023-06-10,125.9426
IQT46199514,2023-07-10,125.7079
IQT46199514,2023-08-09,119.643
IQT46199514,2023-09-08,126.6842
IQT46199514,2023-10-08,151.0201
IQT46199514,2023-11-07,141.243
IQT46199514,2023-12-07,99.4512
IQT46199514,2024-01-06,98.6823
IQT46199514,2024-02-05,92.164
IQT46199514,2024-03-06,79.4875
IQT46199514,2024-04-05,78.7859
IQT46199514,2024-05-05,93.0479
IQT46199514,2024-06-04,88.8871
IQT46199514,2024-07-04,92.5958
IQT46199514,2024-08-03,105.7421
IQT46199514,2024-09-02,79.9407
IQT46199514,2024-10-02,109.2303
IQT46199514,2024-11-01,99.0011
IQT46199514,2024-12-01,91.9422
IQT46199514,2024-12-31,85.7406
IQT46199558,2010-01-19,33.5987
IQT46199558,2010-02-18,38.2866
IQT46199558,2010-03-20,36.6366
IQT46199558,2010-04-19,45.9039
IQT46199558,2010-05-19,60.649
IQT46199558,2010-06-18,66.6059
IQT46199558,2010-07-18,60.515
IQT46199558,2010-08-17,51.086
IQT46199558,2010-09-16,49.3934
IQT46199558,2010-10-16,42.083
IQT46199558,2010-11-15,37.0352
IQT46199558,2010-12-15,36.962
IQT46199558,2011-01-14,40.02
IQT46199558,2011-02-13,37.7526
IQT46199558,2011-03-15,44.4768
IQT46199558,2011-04-14,41.7508
IQT46199558,2011-05-14,42.5191
IQT46199558,2011-06-13,41.9606
IQT46199558,2011-07-13,42.148
IQT46199558,2011-08-12,51.3087
IQT46199558,2011-09-11,79.8128
IQT46199558,2011-10-11,89.7853
IQT46199558,2011-11-10,82.3476
IQT46199558,2011-12-10,94.36
IQT46199558,2012-01-09,91.5347
IQT46199558,2012-02-08,67.9028
IQT46199558,2012-03-09,61.4315
IQT46199558,2012-04-08,54.2139
IQT46199558,2012-05-08,52.8186
IQT46199558,2012-06-07,66.9529
IQT46199558,2012-07-07,72.1437
IQT46199558,2012-08-06,57.6455
IQT46199558,2012-09-05,54.671
IQT46199558,2012-10-05,49.8245
IQT46199558,2012-11-04,47.3195
IQT46199558,2012-12-04,55.1092
IQT46199558,2013-01-03,46.3276
IQT46199558,2013-02-02,44.4987
IQT46199558,2013-03-04,42.8089
IQT46199558,2013-04-03,41.2258
IQT46199558,2013-05-03,33.3193
IQT46199558,2013-06-02,30.7077
IQT46199558,2013-07-02,42.5054
IQT46199558,2013-08-01,33.1503
IQT46199558,2013-08-31,34.8177
IQT46199558,2013-09-30,31.5307
IQT46199558,2013-10-30,24.8245
IQT46199558,2013-11-29,23.0444
IQT46199558,2013-12-29,23.0459
IQT46199558,2014-01-28,26.7595
IQT46199558,2014-02-27,23.7567
IQT46199558,2014-03-29,25.3935
IQT46199558,2014-04-28,22.6932
IQT46199558,2014-05-28,20.2709
IQT46199558,2014-06-27,17.7976
IQT46199558,2014-07-27,19.7733
IQT46199558,2014-08-26,25.6318
IQT46199558,2014-09-25,35.0236
IQT46199558,2014-10-25,38.4889
IQT46199558,2014-11-24,33.4981
IQT46199558,2014-12-24,50.5233
IQT46199558,2015-01-23,57.911
IQT46199558,2015-02-22,48.6914
IQT46199558,2015-03-24,51.7294
IQT46199558,2015-04-23,44.6557
IQT46199558,2015-05-23,49.5986
